time,desired_q1,desired_q2,actual_q1,actual_q2,error_q1,error_q2,error_norm
74.453908,0.42144745,0.30516030,1.18670620,2.02411138,-0.76525875,-1.71895108,1.88159873
74.474388,0.42434574,0.29984586,1.16155106,1.91677982,-0.73720532,-1.61693396,1.77706137
74.494496,0.42709327,0.29449596,1.12594204,1.71695022,-0.69884877,-1.42245426,1.58485511
74.514685,0.42968905,0.28911247,1.08932015,1.50451639,-0.65963110,-1.21540392,1.38286654
74.534449,0.43213216,0.28369733,1.05112052,1.31048147,-0.61898836,-1.02678414,1.19892963
74.554026,0.43442174,0.27825245,1.00944583,1.14317690,-0.57502409,-0.86492445,1.03862747
74.574426,0.43655697,0.27277977,0.96368854,1.00156645,-0.52713157,-0.72878668,0.89944300
74.594401,0.43853709,0.26728123,0.91542317,0.87972890,-0.47688608,-0.61244767,0.77621678
74.614396,0.44036141,0.26175878,0.86613076,0.77348993,-0.42576935,-0.51173115,0.66569386
74.634375,0.44202926,0.25621439,0.81672485,0.68154434,-0.37469559,-0.42532995,0.56683538
74.653961,0.44354007,0.25065003,0.76838989,0.60061093,-0.32484982,-0.34996090,0.47749349
74.674407,0.44489329,0.24506768,0.72184400,0.53007918,-0.27695071,-0.28501150,0.39740816
74.694442,0.44608843,0.23946931,0.67763809,0.46924015,-0.23154966,-0.22977084,0.32620527
74.714766,0.44712509,0.23385692,0.63677852,0.41500885,-0.18965343,-0.18115193,0.26226789
74.734418,0.44800288,0.22823249,0.59986262,0.36523963,-0.15185974,-0.13700714,0.20452955
74.754012,0.44872151,0.22259804,0.56600769,0.32355878,-0.11728618,-0.10096074,0.15475503
74.774336,0.44928070,0.21695556,0.53523573,0.29055910,-0.08595503,-0.07360354,0.11316249
74.794362,0.44968026,0.21130705,0.50928523,0.25862936,-0.05960497,-0.04732231,0.07610620
74.814373,0.44992006,0.20565453,0.48663517,0.23235177,-0.03671511,-0.02669724,0.04539539
74.833974,0.45000000,0.20000000,0.46745050,0.20929629,-0.01745050,-0.00929629,0.01977223
74.853987,0.44992006,0.19434547,0.45193672,0.18759287,-0.00201666,0.00675260,0.00704730
74.873957,0.44968026,0.18869295,0.43939322,0.16889935,0.01028704,0.01979360,0.02230717
74.894067,0.44928070,0.18304444,0.42862013,0.15578224,0.02066057,0.02726220,0.03420653
74.914110,0.44872151,0.17740196,0.42085972,0.14303112,0.02786179,0.03437084,0.04424516
74.934043,0.44800288,0.17176751,0.41508882,0.13205140,0.03291406,0.03971611,0.05158202
74.954035,0.44712509,0.16614308,0.41100022,0.12284888,0.03612487,0.04329420,0.05638612
74.973990,0.44608843,0.16053069,0.40821018,0.11570323,0.03787825,0.04482746,0.05868784
74.994074,0.44489329,0.15493232,0.40687523,0.10865906,0.03801806,0.04627326,0.05988813
75.013948,0.44354007,0.14934997,0.40628270,0.10325828,0.03725737,0.04609169,0.05926681
75.034301,0.44202926,0.14378561,0.40657185,0.09842587,0.03545741,0.04535974,0.05757373
75.054412,0.44036141,0.13824122,0.40670931,0.09744807,0.03365210,0.04079315,0.05288237
75.074376,0.43853709,0.13271877,0.40784119,0.09423591,0.03069590,0.03848286,0.04922570
75.094466,0.43655697,0.12722023,0.40857540,0.09392008,0.02798157,0.03330015,0.04349561
75.114436,0.43442174,0.12174755,0.40996440,0.09147567,0.02445734,0.03027188,0.03891719
75.134435,0.43213216,0.11630267,0.41123010,0.08918499,0.02090206,0.02711768,0.03423835
75.154261,0.42968905,0.11088753,0.41272606,0.08516932,0.01696299,0.02571821,0.03080859
75.174354,0.42709327,0.10550404,0.41449838,0.07878442,0.01259489,0.02671962,0.02953928
75.194455,0.42434574,0.10015414,0.41500390,0.07535118,0.00934184,0.02480296,0.02650390
75.214441,0.42144745,0.09483970,0.41518384,0.07165309,0.00626361,0.02318661,0.02401773
75.234439,0.41839942,0.08956263,0.41481795,0.06772426,0.00358147,0.02183837,0.02213010
75.254297,0.41520273,0.08432480,0.41369257,0.06504909,0.00151016,0.01927571,0.01933478
75.274432,0.41185853,0.07912807,0.41199561,0.06321324,-0.00013708,0.01591483,0.01591542
75.294426,0.40836799,0.07397428,0.40959044,0.06246909,-0.00122245,0.01150519,0.01156995
75.314431,0.40473236,0.06886527,0.40667523,0.06170872,-0.00194287,0.00715655,0.00741558
75.334409,0.40095294,0.06380285,0.40436649,0.05650688,-0.00341355,0.00729597,0.00805503
75.354342,0.39703105,0.05878882,0.40128740,0.05282063,-0.00425635,0.00596819,0.00733047
75.374367,0.39296810,0.05382496,0.39869959,0.04555538,-0.00573149,0.00826958,0.01006161
75.394371,0.38876554,0.04891304,0.39509075,0.04066024,-0.00632521,0.00825280,0.01039793
75.413972,0.38442484,0.04405480,0.39129726,0.03513863,-0.00687242,0.00891617,0.01125737
75.434318,0.37994757,0.03925196,0.38750373,0.02805410,-0.00755616,0.01119786,0.01350880
75.454427,0.37533530,0.03450624,0.38292945,0.02272432,-0.00759415,0.01178192,0.01401730
75.474456,0.37058967,0.02981932,0.37743868,0.01967827,-0.00684901,0.01014105,0.01223723
75.494692,0.36571237,0.02519286,0.37148300,0.01748713,-0.00577063,0.00770573,0.00962697
75.514435,0.36070514,0.02062851,0.36551131,0.01425702,-0.00480617,0.00637149,0.00798093
75.534246,0.35556976,0.01612788,0.35947391,0.01027784,-0.00390415,0.00585004,0.00703316
75.554229,0.35030804,0.01169259,0.35296688,0.00721146,-0.00265884,0.00448113,0.00521056
75.574351,0.34492185,0.00732420,0.34685766,0.00239138,-0.00193581,0.00493282,0.00529907
75.594406,0.33941312,0.00302427,0.34018013,-0.00052114,-0.00076701,0.00354541,0.00362743
75.614384,0.33378380,-0.00120567,0.33384343,-0.00465470,-0.00005963,0.00344903,0.00344955
75.634383,0.32803588,-0.00536413,0.32764728,-0.00988337,0.00038860,0.00451924,0.00453592
75.654417,0.32217142,-0.00944963,0.32115211,-0.01419799,0.00101931,0.00474836,0.00485653
75.674484,0.31619249,-0.01346070,0.31455394,-0.01798243,0.00163855,0.00452173,0.00480946
75.693989,0.31010121,-0.01739594,0.30794087,-0.02176068,0.00216034,0.00436474,0.00487011
75.714390,0.30389976,-0.02125394,0.30078100,-0.02359940,0.00311876,0.00234546,0.00390228
75.734483,0.29759034,-0.02503332,0.29401798,-0.02647631,0.00357236,0.00144299,0.00385279
75.754486,0.29117518,-0.02873275,0.28791627,-0.03214724,0.00325891,0.00341449,0.00472009
75.774431,0.28465657,-0.03235092,0.28167871,-0.03733861,0.00297786,0.00498769,0.00580902
75.793999,0.27803683,-0.03588653,0.27517477,-0.04151433,0.00286206,0.00562780,0.00631376
75.813972,0.27131829,-0.03933833,0.26891297,-0.04642133,0.00240532,0.00708300,0.00748027
75.834221,0.26450336,-0.04270510,0.26222435,-0.04966036,0.00227901,0.00695526,0.00731912
75.854055,0.25759446,-0.04598563,0.25436025,-0.04811153,0.00323421,0.00212590,0.00387034
75.874234,0.25059403,-0.04917877,0.24690302,-0.04772701,0.00369101,-0.00145176,0.00396625
75.894103,0.24350456,-0.05228337,0.24005128,-0.04924466,0.00345328,-0.00303871,0.00459988
75.914070,0.23632858,-0.05529834,0.23361584,-0.05245203,0.00271274,-0.00284631,0.00393198
75.934066,0.22906864,-0.05822261,0.22675395,-0.05401658,0.00231469,-0.00420603,0.00480088
75.954065,0.22172730,-0.06105513,0.21988362,-0.05558235,0.00184368,-0.00547278,0.00577499
75.974134,0.21430719,-0.06379489,0.21350603,-0.05926794,0.00080116,-0.00452695,0.00459730
75.994064,0.20681094,-0.06644093,0.20676430,-0.06049757,0.00004664,-0.00594336,0.00594354
76.014054,0.19924120,-0.06899231,0.19970448,-0.06063500,-0.00046328,-0.00835731,0.00837014
76.034059,0.19160068,-0.07144812,0.19291866,-0.06279445,-0.00131798,-0.00865367,0.00875346
76.054482,0.18389208,-0.07380748,0.18544730,-0.06258028,-0.00155522,-0.01122720,0.01133440
76.074152,0.17611815,-0.07606955,0.17774862,-0.06198203,-0.00163047,-0.01408752,0.01418156
76.094088,0.16828164,-0.07823355,0.17015825,-0.06223263,-0.00187661,-0.01600092,0.01611059
76.114119,0.16038535,-0.08029868,0.16315167,-0.06494016,-0.00276632,-0.01535852,0.01560566
76.134072,0.15243206,-0.08226423,0.15543121,-0.06453562,-0.00299915,-0.01772861,0.01798051
76.154084,0.14442462,-0.08412949,0.14805354,-0.06518340,-0.00362892,-0.01894609,0.01929050
76.174116,0.13636587,-0.08589380,0.14017219,-0.06383190,-0.00380632,-0.02206190,0.02238784
76.194075,0.12825867,-0.08755654,0.13337368,-0.06682253,-0.00511501,-0.02073401,0.02135562
76.214067,0.12010590,-0.08911710,0.12604642,-0.06757092,-0.00594052,-0.02154618,0.02235012
76.234170,0.11191045,-0.09057495,0.11859819,-0.06842661,-0.00668774,-0.02214834,0.02313601
76.254146,0.10367524,-0.09192955,0.11083511,-0.06897736,-0.00715987,-0.02295219,0.02404302
76.274084,0.09540320,-0.09318044,0.10307389,-0.06986027,-0.00767069,-0.02332017,0.02454934
76.294081,0.08709726,-0.09432716,0.09563374,-0.07264232,-0.00853648,-0.02168484,0.02330459
76.314079,0.07876038,-0.09536930,0.08768314,-0.07373328,-0.00892276,-0.02163602,0.02340369
76.334076,0.07039551,-0.09630650,0.07995938,-0.07614996,-0.00956387,-0.02015654,0.02231039
76.354075,0.06200563,-0.09713843,0.07187070,-0.07748257,-0.00986507,-0.01965586,0.02199255
76.374095,0.05359372,-0.09786478,0.06348066,-0.07765966,-0.00988694,-0.02020512,0.02249441
76.394079,0.04516277,-0.09848531,0.05485006,-0.07705225,-0.00968729,-0.02143306,0.02352062
76.414046,0.03671578,-0.09899978,0.04631030,-0.07691978,-0.00959452,-0.02208000,0.02407449
76.434242,0.02825573,-0.09940802,0.03797598,-0.07778188,-0.00972025,-0.02162614,0.02371019
76.454096,0.01978565,-0.09970988,0.02949060,-0.07784341,-0.00970495,-0.02186647,0.02392339
76.474727,0.01130854,-0.09990526,0.02116609,-0.07864948,-0.00985755,-0.02125578,0.02343031
76.494095,0.00282741,-0.09999408,0.01226049,-0.07740331,-0.00943308,-0.02259077,0.02448114
76.513924,-0.00565472,-0.09997631,0.00362045,-0.07768142,-0.00927517,-0.02229489,0.02414728
76.534406,-0.01413484,-0.09985197,-0.00446117,-0.08038749,-0.00967367,-0.01946448,0.02173582
76.554374,-0.02260994,-0.09962109,-0.01345231,-0.07934548,-0.00915763,-0.02027561,0.02224775
76.574362,-0.03107701,-0.09928375,-0.02214165,-0.08014695,-0.00893536,-0.01913680,0.02112008
76.594046,-0.03953304,-0.09884008,-0.03096454,-0.08119642,-0.00856850,-0.01764366,0.01961423
76.614220,-0.04797502,-0.09829024,-0.03981296,-0.08236520,-0.00816206,-0.01592504,0.01789486
76.634171,-0.05639996,-0.09763441,-0.04843190,-0.08485766,-0.00796806,-0.01277675,0.01505773
76.654121,-0.06480485,-0.09687284,-0.05756158,-0.08577668,-0.00724327,-0.01109616,0.01325103
76.674071,-0.07318672,-0.09600578,-0.06648283,-0.08700059,-0.00670389,-0.00900519,0.01122656
76.694166,-0.08154259,-0.09503356,-0.07579763,-0.08626605,-0.00574496,-0.00876751,0.01048207
76.714080,-0.08986949,-0.09395652,-0.08472907,-0.08704095,-0.00514042,-0.00691557,0.00861678
76.734091,-0.09816446,-0.09277503,-0.09348352,-0.08839117,-0.00468094,-0.00438386,0.00641323
76.754055,-0.10642455,-0.09148952,-0.10292100,-0.08714466,-0.00350355,-0.00434486,0.00558145
76.774064,-0.11464683,-0.09010045,-0.11193394,-0.08746694,-0.00271289,-0.00263351,0.00378090
76.794063,-0.12282837,-0.08860830,-0.12120339,-0.08670945,-0.00162498,-0.00189885,0.00249924
76.814056,-0.13096628,-0.08701362,-0.12992377,-0.08707787,-0.00104251,0.00006425,0.00104448
76.834098,-0.13905765,-0.08531695,-0.13888478,-0.08602015,-0.00017287,0.00070320,0.00072413
76.854070,-0.14709961,-0.08351892,-0.14838782,-0.08261782,0.00128821,-0.00090110,0.00157209
76.874093,-0.15508932,-0.08162016,-0.15732932,-0.08209471,0.00224000,0.00047455,0.00228972
76.894081,-0.16302392,-0.07962133,-0.16570070,-0.08361683,0.00267678,0.00399550,0.00480928
76.914114,-0.17090059,-0.07752316,-0.17395992,-0.08529032,0.00305933,0.00776716,0.00834795
76.934241,-0.17871655,-0.07532639,-0.18305828,-0.08374063,0.00434173,0.00841424,0.00946837
76.954125,-0.18646901,-0.07303179,-0.19155163,-0.08412100,0.00508262,0.01108921,0.01219851
76.974220,-0.19415522,-0.07064019,-0.20070018,-0.08123547,0.00654496,0.01059528,0.01245378
76.994371,-0.20177245,-0.06815243,-0.20900104,-0.08009870,0.00722859,0.01194627,0.01396302
77.014658,-0.20931799,-0.06556939,-0.21758034,-0.07728806,0.00826235,0.01171867,0.01433853
77.034388,-0.21678915,-0.06289200,-0.22627296,-0.07314095,0.00948381,0.01024895,0.01396366
77.054481,-0.22418330,-0.06012121,-0.23328900,-0.07490845,0.00910570,0.01478724,0.01736595
77.074700,-0.23149779,-0.05725800,-0.24084044,-0.07430244,0.00934265,0.01704444,0.01943703
77.094388,-0.23873003,-0.05430338,-0.24767446,-0.07543616,0.00894443,0.02113278,0.02294770
77.114443,-0.24587746,-0.05125841,-0.25578171,-0.07137192,0.00990425,0.02011351,0.02241980
77.134392,-0.25293752,-0.04812417,-0.26306322,-0.06945321,0.01012570,0.02132904,0.02361054
77.154331,-0.25990772,-0.04490178,-0.26992999,-0.06841295,0.01002227,0.02351117,0.02555818
77.174341,-0.26678557,-0.04159237,-0.27695988,-0.06588668,0.01017431,0.02429431,0.02633875
77.194324,-0.27356863,-0.03819712,-0.28416467,-0.06202492,0.01059604,0.02382780,0.02607758
77.214406,-0.28025450,-0.03471724,-0.29051855,-0.06106185,0.01026405,0.02634461,0.02827347
77.234216,-0.28684080,-0.03115397,-0.29774871,-0.05595807,0.01090791,0.02480410,0.02709660
77.254438,-0.29332518,-0.02750857,-0.30373297,-0.05448611,0.01040779,0.02697754,0.02891556
77.274243,-0.29970534,-0.02378234,-0.31083551,-0.04805742,0.01113017,0.02427508,0.02670506
77.293970,-0.30597902,-0.01997660,-0.31691928,-0.04365923,0.01094026,0.02368263,0.02608747
77.314425,-0.31214399,-0.01609271,-0.32319662,-0.03782307,0.01105263,0.02173036,0.02437969
77.334287,-0.31819805,-0.01213203,-0.32862658,-0.03452613,0.01042853,0.02239410,0.02470324
77.354332,-0.32413906,-0.00809599,-0.33324388,-0.03423019,0.00910482,0.02613420,0.02767480
77.374391,-0.32996491,-0.00398601,-0.33802747,-0.03279238,0.00806256,0.02880637,0.02991340
77.394433,-0.33567352,0.00019644,-0.34290969,-0.03022145,0.00723617,0.03041789,0.03126676
77.414443,-0.34126286,0.00444988,-0.34805238,-0.02568948,0.00678952,0.03013936,0.03089464
77.434417,-0.34673096,0.00877280,-0.35364041,-0.01883213,0.00690945,0.02760493,0.02845650
77.454091,-0.35207586,0.01316367,-0.35852974,-0.01426919,0.00645388,0.02743286,0.02818181
77.474412,-0.35729568,0.01762091,-0.36309444,-0.00996891,0.00579876,0.02758982,0.02819262
77.494310,-0.36238855,0.02214295,-0.36856266,-0.00149967,0.00617411,0.02364262,0.02443549
77.514110,-0.36735266,0.02672819,-0.37288879,0.00385223,0.00553613,0.02287596,0.02353631
77.534342,-0.37218626,0.03137499,-0.37729789,0.01005651,0.00511163,0.02131848,0.02192274
77.554036,-0.37688762,0.03608170,-0.38110346,0.01454123,0.00421584,0.02154047,0.02194914
77.574359,-0.38145507,0.04084664,-0.38483856,0.01943179,0.00338349,0.02141485,0.02168049
77.594450,-0.38588700,0.04566814,-0.38866432,0.02478736,0.00277732,0.02088078,0.02106467
77.614729,-0.39018182,0.05054447,-0.39232557,0.03017249,0.00214375,0.02037198,0.02048446
77.634483,-0.39433801,0.05547390,-0.39579873,0.03570207,0.00146072,0.01977183,0.01982571
77.654106,-0.39835409,0.06045468,-0.39866172,0.03997375,0.00030763,0.02048093,0.02048324
77.674362,-0.40222864,0.06548504,-0.40180195,0.04536046,-0.00042669,0.02012458,0.02012910
77.694352,-0.40596028,0.07056319,-0.40536705,0.05255718,-0.00059323,0.01800601,0.01801578
77.714382,-0.40954769,0.07568733,-0.40832940,0.05815867,-0.00121829,0.01752866,0.01757095
77.734388,-0.41298958,0.08085563,-0.41193339,0.06688286,-0.00105619,0.01397277,0.01401263
77.754034,-0.41628474,0.08606627,-0.41526270,0.07533780,-0.00102204,0.01072847,0.01077704
77.774409,-0.41943200,0.09131739,-0.41765135,0.08087175,-0.00178065,0.01044564,0.01059633
77.794542,-0.42243024,0.09660712,-0.41940958,0.08438959,-0.00302066,0.01221753,0.01258541
77.814502,-0.42527838,0.10193359,-0.42227436,0.09267765,-0.00300402,0.00925594,0.00973122
77.834363,-0.42797543,0.10729490,-0.42485607,0.10045734,-0.00311936,0.00683756,0.00751549
77.854074,-0.43052042,0.11268915,-0.42712142,0.10737154,-0.00339900,0.00531761,0.00631111
77.874388,-0.43291245,0.11811442,-0.42916774,0.11407860,-0.00374471,0.00403582,0.00550552
77.894453,-0.43515067,0.12356878,-0.43086372,0.11923904,-0.00428695,0.00432974,0.00609300
77.914451,-0.43723428,0.12905030,-0.43278813,0.12549818,-0.00444615,0.00355212,0.00569086
77.934455,-0.43916254,0.13455703,-0.43426043,0.13042886,-0.00490211,0.00412817,0.00640878
77.954094,-0.44093477,0.14008701,-0.43630151,0.13751973,-0.00463326,0.00256728,0.00529698
77.974400,-0.44255034,0.14563827,-0.43876117,0.14668964,-0.00378917,-0.00105137,0.00393233
77.994562,-0.44400867,0.15120885,-0.44085344,0.15481180,-0.00315523,-0.00360295,0.00478923
78.014643,-0.44530925,0.15679677,-0.44268612,0.16247508,-0.00262313,-0.00567831,0.00625491
78.034410,-0.44645162,0.16240003,-0.44432421,0.16963472,-0.00212741,-0.00723469,0.00754099
78.054225,-0.44743536,0.16801665,-0.44521302,0.17426847,-0.00222234,-0.00625182,0.00663507
78.074366,-0.44826012,0.17364464,-0.44557294,0.17728556,-0.00268718,-0.00364092,0.00452518
78.094436,-0.44892563,0.17928199,-0.44691006,0.18451929,-0.00201557,-0.00523730,0.00561176
78.114338,-0.44943163,0.18492670,-0.44874073,0.19356587,-0.00069090,-0.00863917,0.00866676
78.134374,-0.44977795,0.19057677,-0.45040562,0.20225922,0.00062767,-0.01168245,0.01169929
78.154133,-0.44996447,0.19623019,-0.45201480,0.21170399,0.00205033,-0.01547380,0.01560905
78.174491,-0.44999112,0.20188494,-0.45210983,0.21627943,0.00211871,-0.01439449,0.01454958
78.194458,-0.44985789,0.20753903,-0.45252997,0.22282118,0.00267208,-0.01528215,0.01551400
78.214425,-0.44956482,0.21319044,-0.45311225,0.23036917,0.00354743,-0.01717873,0.01754118
78.234418,-0.44911203,0.21883716,-0.45296651,0.23563082,0.00385448,-0.01679366,0.01723033
78.254088,-0.44849967,0.22447718,-0.45334977,0.24254251,0.00485010,-0.01806533,0.01870507
78.274408,-0.44772796,0.23010851,-0.45343043,0.24899342,0.00570247,-0.01888491,0.01972709
78.294458,-0.44679717,0.23572915,-0.45299811,0.25425620,0.00620094,-0.01852705,0.01953723
78.314425,-0.44570764,0.24133709,-0.45212094,0.25777649,0.00641330,-0.01643940,0.01764608
78.334472,-0.44445975,0.24693034,-0.45125598,0.26187131,0.00679623,-0.01494097,0.01641406
78.354087,-0.44305395,0.25250692,-0.45082218,0.26822297,0.00776823,-0.01571605,0.01753110
78.374518,-0.44149073,0.25806484,-0.45034731,0.27532924,0.00885658,-0.01726440,0.01940357
78.394445,-0.43977066,0.26360213,-0.44890944,0.27961739,0.00913878,-0.01601526,0.01843925
78.414758,-0.43789433,0.26911683,-0.44704863,0.28280699,0.00915430,-0.01369016,0.01646881
78.434307,-0.43586242,0.27460697,-0.44554259,0.28803115,0.00968017,-0.01342418,0.01655035
78.454103,-0.43367566,0.28007060,-0.44492363,0.29734024,0.01124797,-0.01726964,0.02060964
78.474515,-0.43133481,0.28550578,-0.44239473,0.29966765,0.01105992,-0.01416187,0.01796887
78.494425,-0.42884070,0.29091058,-0.43973113,0.30194559,0.01089043,-0.01103501,0.01550397
78.514038,-0.42619424,0.29628308,-0.43780400,0.30812678,0.01160976,-0.01184370,0.01658493
78.534429,-0.42339635,0.30162138,-0.43452557,0.30975458,0.01112922,-0.00813320,0.01378436
78.554098,-0.42044802,0.30692356,-0.43202778,0.31501913,0.01157976,-0.00809557,0.01412902
78.574512,-0.41735032,0.31218776,-0.42954256,0.32083494,0.01219224,-0.00864718,0.01494739
78.594513,-0.41410433,0.31741210,-0.42686258,0.32676729,0.01275825,-0.00935519,0.01582064
78.614421,-0.41071121,0.32259472,-0.42362243,0.33153001,0.01291122,-0.00893529,0.01570156
78.634323,-0.40717217,0.32773379,-0.41980367,0.33463859,0.01263150,-0.00690480,0.01439552
78.654082,-0.40348847,0.33282747,-0.41662379,0.34069257,0.01313532,-0.00786510,0.01531001
78.674217,-0.39966140,0.33787396,-0.41279189,0.34476817,0.01313049,-0.00689421,0.01483037
78.694488,-0.39569234,0.34287146,-0.40857849,0.34838102,0.01288615,-0.00550956,0.01401457
78.714609,-0.39158269,0.34781820,-0.40431834,0.35226054,0.01273565,-0.00444234,0.01348818
78.734386,-0.38733391,0.35271242,-0.39969648,0.35573608,0.01236257,-0.00302366,0.01272697
78.754261,-0.38294752,0.35755239,-0.39507643,0.36007553,0.01212891,-0.00252314,0.01238857
78.774644,-0.37842506,0.36233638,-0.38992271,0.36323335,0.01149765,-0.00089697,0.01153258
78.794400,-0.37376815,0.36706268,-0.38416472,0.36456613,0.01039657,0.00249655,0.01069212
78.814278,-0.36897845,0.37172964,-0.37907544,0.36940857,0.01009699,0.00232107,0.01036033
78.834255,-0.36405765,0.37633558,-0.37398992,0.37534097,0.00993227,0.00099461,0.00998195
78.854130,-0.35900750,0.38087886,-0.36820212,0.37932084,0.00919462,0.00155802,0.00932569
78.874420,-0.35382979,0.38535788,-0.36212363,0.38281323,0.00829384,0.00254465,0.00867543
78.894284,-0.34852638,0.38977105,-0.35499646,0.38252900,0.00647008,0.00724205,0.00971129
78.914450,-0.34309913,0.39411679,-0.34893990,0.38628239,0.00584077,0.00783440,0.00977202
78.934446,-0.33754998,0.39839356,-0.34265083,0.38946058,0.00510085,0.00893298,0.01028673
78.954189,-0.33188090,0.40259984,-0.33597410,0.39191416,0.00409320,0.01068568,0.01144282
78.974442,-0.32609391,0.40673414,-0.32989745,0.39660209,0.00380354,0.01013205,0.01082245
78.994042,-0.32019105,0.41079499,-0.32296287,0.39876697,0.00277182,0.01202802,0.01234326
79.014393,-0.31417444,0.41478094,-0.31593651,0.40042457,0.00176207,0.01435637,0.01446411
79.034405,-0.30804620,0.41869059,-0.31003861,0.40664012,0.00199241,0.01205047,0.01221407
79.054042,-0.30180851,0.42252253,-0.30306108,0.40868435,0.00125257,0.01383818,0.01389475
79.074364,-0.29546359,0.42627541,-0.29627864,0.41189323,0.00081505,0.01438218,0.01440525
79.094001,-0.28901369,0.42994790,-0.28949537,0.41603052,0.00048168,0.01391738,0.01392571
79.114475,-0.28246111,0.43353869,-0.28221242,0.41830873,-0.00024869,0.01522996,0.01523199
79.134471,-0.27580817,0.43704650,-0.27566800,0.42365601,-0.00014017,0.01339049,0.01339122
79.154112,-0.26905724,0.44047010,-0.26809036,0.42523940,-0.00096688,0.01523070,0.01526135
79.174447,-0.26221072,0.44380825,-0.26066588,0.42670737,-0.00154484,0.01710088,0.01717052
79.194419,-0.25527103,0.44705978,-0.25380967,0.43038652,-0.00146136,0.01667326,0.01673718
79.214316,-0.24824064,0.45022353,-0.24681484,0.43351981,-0.00142580,0.01670372,0.01676446
79.234390,-0.24112206,0.45329838,-0.23981241,0.43726281,-0.00130965,0.01603557,0.01608896
79.254247,-0.23391780,0.45628323,-0.23231270,0.43943067,-0.00160510,0.01685256,0.01692883
79.274359,-0.22663044,0.45917703,-0.22476758,0.44186980,-0.00186286,0.01730723,0.01740719
79.293928,-0.21926256,0.46197874,-0.21715834,0.44373679,-0.00210422,0.01824195,0.01836292
79.314104,-0.21181677,0.46468737,-0.20945515,0.44547126,-0.00236162,0.01921611,0.01936068
79.334112,-0.20429572,0.46730196,-0.20199066,0.44857172,-0.00230506,0.01873024,0.01887154
79.354092,-0.19670209,0.46982158,-0.19475941,0.45248000,-0.00194268,0.01734158,0.01745005
79.374407,-0.18903858,0.47224533,-0.18661360,0.45313385,-0.00242498,0.01911148,0.01926471
79.393970,-0.18130790,0.47457235,-0.17898527,0.45581766,-0.00232263,0.01875469,0.01889796
79.414157,-0.17351280,0.47680182,-0.17093182,0.45726140,-0.00258098,0.01954042,0.01971014
79.434068,-0.16565605,0.47893295,-0.16337556,0.46082255,-0.00228049,0.01811040,0.01825341
79.453984,-0.15774044,0.48096497,-0.15539014,0.46310941,-0.00235030,0.01785556,0.01800958
79.474042,-0.14976880,0.48289716,-0.14709626,0.46467255,-0.00267254,0.01822461,0.01841952
79.494332,-0.14174393,0.48472884,-0.13863905,0.46545417,-0.00310488,0.01927467,0.01952314
79.514482,-0.13366871,0.48645936,-0.13091977,0.46891789,-0.00274894,0.01754147,0.01775556
79.534198,-0.12554600,0.48808811,-0.12341467,0.47298514,-0.00213133,0.01510297,0.01525262
79.553925,-0.11737868,0.48961449,-0.11555719,0.47557681,-0.00182149,0.01403768,0.01415537
79.574267,-0.10916965,0.49103798,-0.10809492,0.47972895,-0.00107473,0.01130903,0.01135998
79.594356,-0.10092184,0.49235806,-0.09962682,0.47930221,-0.00129502,0.01305585,0.01311992
79.614422,-0.09263817,0.49357427,-0.09183695,0.48142917,-0.00080122,0.01214510,0.01217150
79.634077,-0.08432159,0.49468618,-0.08363221,0.48223841,-0.00068938,0.01244777,0.01246684
79.654361,-0.07597505,0.49569338,-0.07510532,0.48124084,-0.00086973,0.01445254,0.01447869
79.674046,-0.06760152,0.49659552,-0.06724010,0.48267814,-0.00036142,0.01391738,0.01392207
79.694053,-0.05920396,0.49739229,-0.05931861,0.48426365,0.00011465,0.01312864,0.01312914
79.714468,-0.05078537,0.49808339,-0.05192283,0.48707041,0.00113746,0.01101298,0.01107157
79.734079,-0.04234874,0.49866859,-0.04438795,0.49008055,0.00203921,0.00858804,0.00882682
79.754079,-0.03389706,0.49914767,-0.03668194,0.49200222,0.00278488,0.00714545,0.00766896
79.773918,-0.02543334,0.49952047,-0.02891514,0.49389788,0.00348180,0.00562259,0.00661335
79.794297,-0.01696058,0.49978684,-0.02073864,0.49380072,0.00377806,0.00598612,0.00707865
79.814332,-0.00848180,0.49994671,-0.01321676,0.49609968,0.00473496,0.00384703,0.00610078
79.834087,0.00000000,0.50000000,-0.00599737,0.49984491,0.00599737,0.00015509,0.00599937
79.854119,0.00848180,0.49994671,0.00226334,0.49929102,0.00621846,0.00065569,0.00625293
79.874185,0.01696058,0.49978684,0.01044855,0.49908869,0.00651203,0.00069815,0.00654935
79.894162,0.02543334,0.49952047,0.01832931,0.50039228,0.00710403,-0.00087181,0.00715732
79.914367,0.03389706,0.49914767,0.02592924,0.50317616,0.00796782,-0.00402849,0.00892832
79.934292,0.04234874,0.49866859,0.03396081,0.50427929,0.00838793,-0.00561070,0.01009145
79.954069,0.05078537,0.49808339,0.04186826,0.50605657,0.00891711,-0.00797318,0.01196187
79.974113,0.05920396,0.49739229,0.05050092,0.50505223,0.00870304,-0.00765994,0.01159386
79.994106,0.06760152,0.49659552,0.05846316,0.50691719,0.00913836,-0.01032167,0.01378573
80.014255,0.07597505,0.49569338,0.06731595,0.50583245,0.00865910,-0.01013907,0.01333345
80.034141,0.08432159,0.49468618,0.07669764,0.50264771,0.00762395,-0.00796153,0.01102318
