time,desired_q1,desired_q2,actual_q1,actual_q2,error_q1,error_q2,error_norm
35.254543,0.42434574,0.10015414,0.48029076,-0.78118438,-0.05594502,0.88133852,0.88311235
35.274707,0.42144745,0.09483970,0.41880826,-0.56667470,0.00263919,0.66151440,0.66151966
35.294369,0.41839942,0.08956263,0.48395554,-0.84581923,-0.06555612,0.93538186,0.93767629
35.314382,0.41520273,0.08432480,0.44136787,-0.70239241,-0.02616514,0.78671721,0.78715220
35.334200,0.41185853,0.07912807,0.35769350,-0.37700298,0.05416503,0.45613105,0.45933581
35.354078,0.40836799,0.07397428,0.46371278,-0.79513275,-0.05534479,0.86910703,0.87086743
35.374222,0.40473236,0.06886527,0.47438825,-0.86806082,-0.06965589,0.93692609,0.93951181
35.394151,0.40095294,0.06380285,0.38046718,-0.52208213,0.02048576,0.58588498,0.58624302
35.414147,0.39703105,0.05878882,0.41077414,-0.66078765,-0.01374309,0.71957647,0.71970769
35.434275,0.39296810,0.05382496,0.44052912,-0.79420517,-0.04756102,0.84803013,0.84936279
35.454906,0.38876554,0.04891304,0.33757581,-0.39913320,0.05118973,0.44804624,0.45096099
35.474363,0.38442484,0.04405480,0.35876261,-0.48240739,0.02566223,0.52646219,0.52708726
35.494516,0.37994757,0.03925196,0.45801798,-0.89054909,-0.07807041,0.92980105,0.93307287
35.514304,0.37533530,0.03450624,0.40504119,-0.71506174,-0.02970589,0.74956798,0.75015638
35.534239,0.37058967,0.02981932,0.34180904,-0.48923400,0.02878063,0.51905332,0.51985062
35.554240,0.36571237,0.02519286,0.41952845,-0.81397493,-0.05381608,0.83916779,0.84089164
35.574274,0.36070514,0.02062851,0.38615805,-0.71093549,-0.02545291,0.73156400,0.73200665
35.594224,0.35556976,0.01612788,0.30489718,-0.40311971,0.05067258,0.41924759,0.42229878
35.614236,0.35030804,0.01169259,0.40718368,-0.81694746,-0.05687564,0.82864005,0.83058965
35.634455,0.34492185,0.00732420,0.41368983,-0.88450101,-0.06876798,0.89182521,0.89447261
35.654523,0.33941312,0.00302427,0.32169031,-0.55551582,0.01772281,0.55854009,0.55882119
35.674408,0.33378380,-0.00120567,0.35200700,-0.70371451,-0.01822320,0.70250884,0.70274516
35.694364,0.32803588,-0.00536413,0.36532498,-0.77627789,-0.03728910,0.77091376,0.77181507
35.714287,0.32217142,-0.00944963,0.27445224,-0.44198324,0.04771918,0.43253361,0.43515796
35.734404,0.31619249,-0.01346070,0.32948019,-0.67573033,-0.01328770,0.66226963,0.66240292
35.754315,0.31010121,-0.01739594,0.31575763,-0.62447044,-0.00565642,0.60707450,0.60710085
35.774189,0.30389976,-0.02125394,0.23737163,-0.31844271,0.06652813,0.29718877,0.30454418
35.794220,0.29759034,-0.02503332,0.35164390,-0.76863345,-0.05405356,0.74360013,0.74556217
35.814232,0.29117518,-0.02873275,0.36053485,-0.83790937,-0.06935967,0.80917662,0.81214380
35.834396,0.28465657,-0.03235092,0.26701885,-0.50267764,0.01763772,0.47032672,0.47065732
35.854449,0.27803683,-0.03588653,0.30734235,-0.69004828,-0.02930552,0.65416175,0.65481784
35.874379,0.27131829,-0.03933833,0.29919353,-0.67139162,-0.02787524,0.63205329,0.63266768
35.894366,0.26450336,-0.04270510,0.22342474,-0.39052163,0.04107862,0.34781653,0.35023391
35.914156,0.25759446,-0.04598563,0.32770529,-0.82201649,-0.07011083,0.77603086,0.77919152
35.934240,0.25059403,-0.04917877,0.33251986,-0.89518130,-0.08192583,0.84600253,0.84996007
35.954120,0.24350456,-0.05228337,0.23688280,-0.56208350,0.00662176,0.50980013,0.50984314
35.974352,0.23632858,-0.05529834,0.26188482,-0.69741409,-0.02555624,0.64211575,0.64262412
35.994312,0.22906864,-0.05822261,0.28375340,-0.81582507,-0.05468476,0.75760246,0.75957351
36.014875,0.22172730,-0.06105513,0.18290101,-0.44498391,0.03882629,0.38392878,0.38588701
36.034555,0.21430719,-0.06379489,0.20707204,-0.55652689,0.00723515,0.49273200,0.49278512
36.054418,0.20681094,-0.06644093,0.28744660,-0.90903136,-0.08063566,0.84259043,0.84644004
36.074421,0.19924120,-0.06899231,0.22540825,-0.70750077,-0.02616705,0.63850846,0.63904441
36.094642,0.19160068,-0.07144812,0.24332741,-0.82230104,-0.05172673,0.75085292,0.75263256
36.114529,0.18389208,-0.07380748,0.24963056,-0.87982352,-0.06573848,0.80601604,0.80869241
36.134326,0.17611815,-0.07606955,0.16107758,-0.55844238,0.01504057,0.48237283,0.48260726
36.154375,0.16828164,-0.07823355,0.19941570,-0.73379395,-0.03113406,0.65556040,0.65629930
36.174352,0.16038535,-0.08029868,0.19321333,-0.71667198,-0.03282798,0.63637330,0.63721947
36.194257,0.15243206,-0.08226423,0.24427742,-0.94771008,-0.09184536,0.86544585,0.87030575
36.214314,0.14442462,-0.08412949,0.23107563,-0.92489965,-0.08665101,0.84077016,0.84522356
36.234377,0.13636587,-0.08589380,0.16155268,-0.67374017,-0.02518681,0.58784637,0.58838570
36.254320,0.12825867,-0.08755654,0.22319211,-0.95569392,-0.09493344,0.86813738,0.87331258
36.274265,0.12010590,-0.08911710,0.21513731,-0.97174883,-0.09503141,0.88263173,0.88773292
36.294513,0.11191045,-0.09057495,0.13538955,-0.69009145,-0.02347910,0.59951650,0.59997609
36.314486,0.10367524,-0.09192955,0.17319097,-0.87430869,-0.06951573,0.78237914,0.78546136
36.334339,0.09540320,-0.09318044,0.15714607,-0.82442843,-0.06174287,0.73124799,0.73384999
36.354347,0.08709726,-0.09432716,0.08425436,-0.54623403,0.00284290,0.45190687,0.45191581
36.374161,0.07876038,-0.09536930,0.16440978,-0.88289598,-0.08564940,0.78752668,0.79217049
36.394277,0.07039551,-0.09630650,0.16085731,-0.91217076,-0.09046180,0.81586426,0.82086407
36.414349,0.06200563,-0.09713843,0.07798954,-0.62006369,-0.01598391,0.52292526,0.52316949
36.434322,0.05359372,-0.09786478,0.12149711,-0.82615400,-0.06790339,0.72828922,0.73144792
36.454298,0.04516277,-0.09848531,0.10579601,-0.78099953,-0.06063324,0.68251422,0.68520220
36.474292,0.03671578,-0.09899978,0.03053212,-0.49862951,0.00618366,0.39962973,0.39967757
36.494330,0.02825573,-0.09940802,0.11618651,-0.85857249,-0.08793078,0.75916447,0.76423983
36.514331,0.01978565,-0.09970988,0.11426354,-0.89781172,-0.09447789,0.79810184,0.80367445
36.534342,0.01130854,-0.09990526,0.02791474,-0.59705813,-0.01660620,0.49715287,0.49743014
36.554052,0.00282741,-0.09999408,0.06862259,-0.79543811,-0.06579518,0.69544403,0.69854950
36.574264,-0.00565472,-0.09997631,0.05478369,-0.75227124,-0.06043841,0.65229493,0.65508891
36.594093,-0.01413484,-0.09985197,-0.01536587,-0.47953008,0.00123103,0.37967811,0.37968010
36.614333,-0.02260994,-0.09962109,0.07718445,-0.85887905,-0.09979439,0.75925796,0.76578820
36.634273,-0.03107701,-0.09928375,0.07998840,-0.91261618,-0.11106541,0.81333243,0.82088072
36.654310,-0.03953304,-0.09884008,-0.01063091,-0.59189363,-0.02890213,0.49305355,0.49389993
36.674344,-0.04797502,-0.09829024,0.01994461,-0.74783725,-0.06791963,0.64954701,0.65308835
36.694215,-0.05639996,-0.09763441,0.01566494,-0.75390705,-0.07206490,0.65627264,0.66021748
36.714080,-0.06480485,-0.09687284,-0.05740788,-0.49811203,-0.00739697,0.40123919,0.40130737
36.734239,-0.07318672,-0.09600578,0.02933485,-0.88422111,-0.10252157,0.78821533,0.79485476
36.754304,-0.08154259,-0.09503356,0.02671844,-0.95129140,-0.10826103,0.85625784,0.86307470
36.774300,-0.08986949,-0.09395652,-0.06970639,-0.63100126,-0.02016310,0.53704474,0.53742311
36.794224,-0.09816446,-0.09277503,-0.05612932,-0.73805186,-0.04203514,0.64527683,0.64664453
36.814384,-0.10642455,-0.09148952,-0.03019129,-0.89524619,-0.07623326,0.80375667,0.80736379
36.834780,-0.11464683,-0.09010045,-0.12781807,-0.55414487,0.01317124,0.46404442,0.46423131
36.854402,-0.12282837,-0.08860830,-0.12429087,-0.60284786,0.00146250,0.51423956,0.51424164
36.874309,-0.13096628,-0.08701362,-0.04961698,-0.94953500,-0.08134930,0.86252138,0.86634914
36.894271,-0.13905765,-0.08531695,-0.11024418,-0.77046564,-0.02881347,0.68514869,0.68575428
36.914431,-0.14709961,-0.08351892,-0.16266096,-0.61138115,0.01556135,0.52786223,0.52809155
36.934373,-0.15508932,-0.08162016,-0.11506562,-0.83394802,-0.04002370,0.75232786,0.75339173
36.954264,-0.16302392,-0.07962133,-0.19163048,-0.55405977,0.02860656,0.47443844,0.47530008
36.974318,-0.17090059,-0.07752316,-0.18069280,-0.62868249,0.00979221,0.55115933,0.55124631
36.994368,-0.17871655,-0.07532639,-0.10313280,-0.98973402,-0.07558375,0.91440763,0.91752614
37.013978,-0.18646901,-0.07303179,-0.15678348,-0.84205558,-0.02968553,0.76902379,0.76959653
37.034375,-0.19415522,-0.07064019,-0.22905543,-0.59487776,0.03490021,0.52423757,0.52539799
37.054009,-0.20177245,-0.06815243,-0.15821254,-0.91628612,-0.04355991,0.84813369,0.84925157
37.074258,-0.20931799,-0.06556939,-0.16885556,-0.92484033,-0.04046243,0.85927094,0.86022308
37.094213,-0.21678915,-0.06289200,-0.24518716,-0.64601474,0.02839801,0.58312274,0.58381382
37.114248,-0.22418330,-0.06012121,-0.19621624,-0.86378168,-0.02796706,0.80366047,0.80414694
37.134255,-0.23149779,-0.05725800,-0.20448639,-0.84147957,-0.02701140,0.78422157,0.78468661
37.154139,-0.23873003,-0.05430338,-0.26951560,-0.59591886,0.03078557,0.54161548,0.54248971
37.174289,-0.24587746,-0.05125841,-0.19293117,-0.92331505,-0.05294629,0.87205664,0.87366246
37.194662,-0.25293752,-0.04812417,-0.19916788,-0.94532079,-0.05376964,0.89719662,0.89880641
37.214445,-0.25990772,-0.04490178,-0.28028665,-0.65649688,0.02037893,0.61159510,0.61193453
37.234364,-0.26678557,-0.04159237,-0.24027215,-0.84538227,-0.02651342,0.80378990,0.80422706
37.254285,-0.27356863,-0.03819712,-0.25307715,-0.80428450,-0.02049148,0.76608738,0.76636139
37.274299,-0.28025450,-0.03471724,-0.32189426,-0.53897631,0.04163976,0.50425907,0.50597537
37.294312,-0.28684080,-0.03115397,-0.23373868,-0.90445941,-0.05310212,0.87330544,0.87491841
37.314388,-0.29332518,-0.02750857,-0.22971665,-0.96530632,-0.06360853,0.93779775,0.93995248
37.334228,-0.29970534,-0.02378234,-0.31875378,-0.64011101,0.01904844,0.61632867,0.61662296
37.354270,-0.30597902,-0.01997660,-0.29989345,-0.73692693,-0.00608557,0.71695033,0.71697615
37.374422,-0.31214399,-0.01609271,-0.26510821,-0.89682392,-0.04703578,0.88073121,0.88198630
37.394687,-0.31819805,-0.01213203,-0.35348969,-0.56063417,0.03529164,0.54850214,0.54963633
37.414370,-0.32413906,-0.00809599,-0.34268272,-0.61143282,0.01854366,0.60333683,0.60362174
37.434318,-0.32996491,-0.00398601,-0.26122094,-0.95849539,-0.06874397,0.95450938,0.95698166
37.454370,-0.33567352,0.00019644,-0.31414343,-0.78175005,-0.02153009,0.78194649,0.78224284
37.474156,-0.34126286,0.00444988,-0.37158231,-0.57369540,0.03031945,0.57814528,0.57893975
37.494747,-0.34673096,0.00877280,-0.30744412,-0.83739390,-0.03928684,0.84616670,0.84707824
37.514316,-0.35207586,0.01316367,-0.35486960,-0.66032699,0.00279374,0.67349066,0.67349645
37.534325,-0.35729568,0.01762091,-0.41810809,-0.41216967,0.06081241,0.42979058,0.43407153
37.553679,-0.36238855,0.02214295,-0.32670642,-0.76558540,-0.03568213,0.78772835,0.78853609
37.574272,-0.36735266,0.02672819,-0.34369103,-0.69326336,-0.02366163,0.71999155,0.72038025
37.594262,-0.37218626,0.03137499,-0.28824031,-0.91249354,-0.08394595,0.94386853,0.94759418
37.614219,-0.37688762,0.03608170,-0.29457211,-0.88405873,-0.08231551,0.92014043,0.92381506
37.634332,-0.38145507,0.04084664,-0.26724018,-1.01255117,-0.11421489,1.05339781,1.05957160
37.654342,-0.38588700,0.04566814,-0.29419923,-0.90886912,-0.09168777,0.95453726,0.95893067
37.674344,-0.39018182,0.05054447,-0.36530089,-0.61834674,-0.02488093,0.66889121,0.66935380
37.694275,-0.39433801,0.05547390,-0.29924288,-0.89604739,-0.09509513,0.95152129,0.95626140
37.713915,-0.39835409,0.06045468,-0.30445833,-0.90023251,-0.09389576,0.96068719,0.96526488
37.734300,-0.40222864,0.06548504,-0.38440571,-0.59920248,-0.01782293,0.66468752,0.66492643
37.754237,-0.40596028,0.07056319,-0.33183649,-0.82148151,-0.07412379,0.89204470,0.89511904
37.774351,-0.40954769,0.07568733,-0.33985324,-0.79018303,-0.06969445,0.86587036,0.86867070
37.794302,-0.41298958,0.08085563,-0.29413270,-0.99609547,-0.11885688,1.07695110,1.08349002
37.814345,-0.41628474,0.08606627,-0.30529207,-0.97290780,-0.11099267,1.05897407,1.06477484
37.834241,-0.41943200,0.09131739,-0.38020788,-0.68201413,-0.03922412,0.77333152,0.77432562
37.854183,-0.42243024,0.09660712,-0.33125805,-0.88540600,-0.09117219,0.98201312,0.98623635
37.874197,-0.42527838,0.10193359,-0.33851853,-0.84956708,-0.08675985,0.95150067,0.95544795
37.894263,-0.42797543,0.10729490,-0.30204932,-1.01289345,-0.12592611,1.12018835,1.12724413
37.914286,-0.43052042,0.11268915,-0.32093403,-0.94404198,-0.10958639,1.05673113,1.06239817
37.934216,-0.43291245,0.11811442,-0.38703028,-0.67895631,-0.04588217,0.79707073,0.79839020
37.954322,-0.43515067,0.12356878,-0.32005192,-0.95813593,-0.11509875,1.08170471,1.08781101
37.974426,-0.43723428,0.12905030,-0.32394306,-0.96702087,-0.11329122,1.09607117,1.10191057
37.994295,-0.43916254,0.13455703,-0.35041347,-0.86575892,-0.08874907,1.00031595,1.00424519
38.014592,-0.44093477,0.14008701,-0.36813778,-0.78096857,-0.07279699,0.92105558,0.92392791
38.034296,-0.44255034,0.14563827,-0.38580590,-0.68252948,-0.05674444,0.82816775,0.83010949
38.053932,-0.44400867,0.15120885,-0.39660010,-0.60587140,-0.04740857,0.75708025,0.75856317
38.073856,-0.44530925,0.15679677,-0.40815178,-0.51239238,-0.03715747,0.66918915,0.67021996
38.094260,-0.44645162,0.16240003,-0.50920363,-0.06571658,0.06275201,0.22811661,0.23659037
38.114232,-0.44743536,0.16801665,-0.46872946,-0.16303176,0.02129410,0.33104841,0.33173256
38.134292,-0.44826012,0.17364464,-0.34186083,-0.60973047,-0.10639929,0.78337511,0.79056775
38.154345,-0.44892563,0.17928199,-0.41930247,-0.27782012,-0.02962316,0.45710211,0.45806099
38.174313,-0.44943163,0.18492670,-0.39160627,-0.37400582,-0.05782536,0.55893252,0.56191577
38.193877,-0.44977795,0.19057677,-0.47737845,-0.03693057,0.02760050,0.22750734,0.22917543
38.214249,-0.44996447,0.19623019,-0.44852214,-0.16033311,-0.00144233,0.35656330,0.35656622
38.234194,-0.44999112,0.20188494,-0.34182103,-0.61010841,-0.10817009,0.81199335,0.81916664
38.254292,-0.44985789,0.20753903,-0.43848386,-0.28569987,-0.01137403,0.49323890,0.49337003
38.274284,-0.44956482,0.21319044,-0.41858280,-0.41633814,-0.03098202,0.62952858,0.63029051
38.294346,-0.44911203,0.21883716,-0.50982202,-0.12528414,0.06070999,0.34412130,0.34943551
38.314275,-0.44849967,0.22447718,-0.52766599,-0.11021434,0.07916632,0.33469152,0.34392691
38.334336,-0.44772796,0.23010851,-0.43212310,-0.52902292,-0.01560486,0.75913143,0.75929181
38.354372,-0.44679717,0.23572915,-0.54318490,-0.15231758,0.09638773,0.38804673,0.39983854
38.374296,-0.44570764,0.24133709,-0.51450857,-0.30656316,0.06880093,0.54790025,0.55220309
38.394294,-0.44445975,0.24693034,-0.60740432,0.00017938,0.16294457,0.24675096,0.29569743
38.414370,-0.44305395,0.25250692,-0.60688086,-0.04308010,0.16382691,0.29558702,0.33795110
38.434219,-0.44149073,0.25806484,-0.72543938,0.37552727,0.28394865,-0.11746243,0.30728530
38.454315,-0.43977066,0.26360213,-0.71067461,0.29531048,0.27090395,-0.03170835,0.27275331
38.474235,-0.43789433,0.26911683,-0.60189403,-0.13792673,0.16399970,0.40704356,0.43883979
38.494253,-0.43586242,0.27460697,-0.71990071,0.32094120,0.28403829,-0.04633423,0.28779265
38.514277,-0.43367566,0.28007060,-0.69211773,0.24032459,0.25844207,0.03974601,0.26148049
38.534260,-0.43133481,0.28550578,-0.57150854,-0.19400008,0.14017373,0.47950586,0.49957436
38.553876,-0.42884070,0.29091058,-0.70003373,0.32574938,0.27119303,-0.03483880,0.27342165
38.574362,-0.42619424,0.29628308,-0.67758998,0.28705857,0.25139574,0.00922451,0.25156492
38.594359,-0.42339635,0.30162138,-0.75968622,0.65749445,0.33628987,-0.35587307,0.48962895
38.614335,-0.42044802,0.30692356,-0.73992289,0.65252774,0.31947487,-0.34560418,0.47064471
38.634262,-0.41735032,0.31218776,-0.64229860,0.35557192,0.22494828,-0.04338416,0.22909368
38.654363,-0.41410433,0.31741210,-0.72948468,0.78973708,0.31538035,-0.47232498,0.56793983
38.674306,-0.41071121,0.32259472,-0.71483680,0.86367226,0.30412559,-0.54107754,0.62069097
38.694303,-0.40717217,0.32773379,-0.68691394,0.88265842,0.27974177,-0.55492463,0.62144735
38.713876,-0.40348847,0.33282747,-0.61790668,0.70269277,0.21441821,-0.36986530,0.42752252
38.734313,-0.39966140,0.33787396,-0.59466896,0.69570995,0.19500756,-0.35783599,0.40752245
38.754316,-0.39569234,0.34287146,-0.64181965,0.97612635,0.24612731,-0.63325489,0.67940445
38.774343,-0.39158269,0.34781820,-0.56599902,0.76609942,0.17441633,-0.41828122,0.45318896
38.794570,-0.38733391,0.35271242,-0.54387015,0.77587095,0.15653624,-0.42315853,0.45118371
38.814386,-0.38294752,0.35755239,-0.58597991,1.05082455,0.20303239,-0.69327216,0.72239078
38.834264,-0.37842506,0.36233638,-0.51610775,0.87298582,0.13768269,-0.51064944,0.52888503
38.854252,-0.37376815,0.36706268,-0.47564338,0.80411701,0.10187523,-0.43705433,0.44877060
38.874257,-0.36897845,0.37172964,-0.50915578,1.01980273,0.14017733,-0.64807309,0.66305989
38.894230,-0.36405765,0.37633558,-0.43646954,0.79129734,0.07241189,-0.41496176,0.42123242
38.914278,-0.35900750,0.38087886,-0.42966033,0.83347615,0.07065283,-0.45259729,0.45807873
38.934295,-0.35382979,0.38535788,-0.47748028,1.11229767,0.12365049,-0.72693979,0.73738111
38.954354,-0.34852638,0.38977105,-0.41863387,0.95750402,0.07010749,-0.56773297,0.57204527
38.974416,-0.34309913,0.39411679,-0.37377768,0.84081933,0.03067855,-0.44670254,0.44775477
38.994340,-0.33754998,0.39839356,-0.31163206,0.61881856,-0.02591792,-0.22042500,0.22194351
39.014250,-0.33188090,0.40259984,-0.34424429,0.76899383,0.01236339,-0.36639399,0.36660252
39.034235,-0.32609391,0.40673414,-0.36742698,0.88248734,0.04133307,-0.47575320,0.47754532
39.054251,-0.32019105,0.41079499,-0.28540590,0.57848841,-0.03478515,-0.16769342,0.17126322
39.074014,-0.31417444,0.41478094,-0.32010052,0.73240084,0.00592608,-0.31761990,0.31767518
39.094244,-0.30804620,0.41869059,-0.30496777,0.69246939,-0.00307843,-0.27377880,0.27379611
39.114416,-0.30180851,0.42252253,-0.29387311,0.66278097,-0.00793540,-0.24025844,0.24038945
39.134366,-0.29546359,0.42627541,-0.34115371,0.87454051,0.04569012,-0.44826510,0.45058760
39.154375,-0.28901369,0.42994790,-0.26027978,0.56578560,-0.02873391,-0.13583770,0.13884350
39.174363,-0.28246111,0.43353869,-0.26838710,0.61279741,-0.01407401,-0.17925872,0.17981036
39.194144,-0.27580817,0.43704650,-0.18752414,0.31801346,-0.08828403,0.11903304,0.14819897
39.214241,-0.26905724,0.44047010,-0.21114646,0.44193820,-0.05791078,-0.00146810,0.05792939
39.234248,-0.26221072,0.44380825,-0.30946211,0.87988177,0.04725139,-0.43607352,0.43862604
39.254125,-0.25527103,0.44705978,-0.24821912,0.70763808,-0.00705191,-0.26057830,0.26067371
39.274283,-0.24824064,0.45022353,-0.20799138,0.61395844,-0.04024926,-0.16373491,0.16860938
39.294440,-0.24112206,0.45329838,-0.25776505,0.86174684,0.01664299,-0.40844846,0.40878740
39.314356,-0.23391780,0.45628323,-0.17848631,0.58398165,-0.05543149,-0.12769842,0.13921040
39.334323,-0.22663044,0.45917703,-0.18764102,0.65748487,-0.03898942,-0.19830784,0.20210437
39.354320,-0.21926256,0.46197874,-0.26020454,1.00233374,0.04094198,-0.54035500,0.54190384
39.374352,-0.21181677,0.46468737,-0.20379866,0.84073654,-0.00801811,-0.37604917,0.37613464
39.394274,-0.20429572,0.46730196,-0.16883355,0.75550483,-0.03546217,-0.28820287,0.29037641
39.414171,-0.19670209,0.46982158,-0.21167838,0.96624310,0.01497629,-0.49642152,0.49664738
39.434093,-0.18903858,0.47224533,-0.14261727,0.71175765,-0.04642131,-0.23951232,0.24396945
39.454248,-0.18130790,0.47457235,-0.14792520,0.76103290,-0.03338270,-0.28646055,0.28839912
39.474338,-0.17351280,0.47680182,-0.21199739,1.06218096,0.03848459,-0.58537914,0.58664282
39.494552,-0.16565605,0.47893295,-0.16713199,0.91563463,0.00147594,-0.43670168,0.43670417
39.514322,-0.15774044,0.48096497,-0.13134131,0.79755148,-0.02639913,-0.31658651,0.31768528
39.534295,-0.14976880,0.48289716,-0.17809591,0.99973698,0.02832711,-0.51683982,0.51761551
39.554614,-0.14174393,0.48472884,-0.12357724,0.78408581,-0.01816669,-0.29935697,0.29990769
39.574580,-0.13366871,0.48645936,-0.12814151,0.82552207,-0.00552720,-0.33906271,0.33910776
39.593853,-0.12554600,0.48808811,-0.18557610,1.09840553,0.06003010,-0.61031742,0.61326256
39.614242,-0.11737868,0.48961449,-0.13450554,0.93138405,0.01712686,-0.44176956,0.44210143
39.634286,-0.10916965,0.49103798,-0.10573928,0.85305561,-0.00343037,-0.36201763,0.36203389
39.654057,-0.10092184,0.49235806,-0.14595888,1.04049547,0.04503704,-0.54813741,0.54998451
39.674302,-0.09263817,0.49357427,-0.08432772,0.79906583,-0.00831045,-0.30549156,0.30560458
39.694332,-0.08432159,0.49468618,-0.08637357,0.82793045,0.00205198,-0.33324427,0.33325059
39.714325,-0.07597505,0.49569338,-0.14308470,1.09359449,0.06710965,-0.59790111,0.60165558
39.734329,-0.06760152,0.49659552,-0.09202247,0.92224255,0.02442095,-0.42564703,0.42634702
39.754202,-0.05920396,0.49739229,-0.06526026,0.85042730,0.00605630,-0.35303501,0.35308695
39.774161,-0.05078537,0.49808339,-0.10690410,1.04469323,0.05611873,-0.54660984,0.54948306
39.794099,-0.04234874,0.49866859,-0.04636749,0.80982925,0.00401875,-0.31116066,0.31118661
39.814231,-0.03389706,0.49914767,-0.04715485,0.83831834,0.01325779,-0.33917067,0.33942969
39.834305,-0.02543334,0.49952047,-0.10196774,1.10273483,0.07653440,-0.60321436,0.60805023
39.854322,-0.01696058,0.49978684,-0.05042834,0.93552605,0.03346776,-0.43573921,0.43702259
39.874226,-0.00848180,0.49994671,-0.02156052,0.85889709,0.01307872,-0.35895038,0.35918857
39.894503,0.00000000,0.50000000,-0.06175676,1.05087050,0.06175676,-0.55087050,0.55432139
39.914367,0.00848180,0.49994671,-0.00184973,0.82159038,0.01033153,-0.32164367,0.32180955
39.934211,0.01696058,0.49978684,-0.00462875,0.86147978,0.02158933,-0.36169294,0.36233669
39.954150,0.02543334,0.49952047,-0.05889374,1.13103233,0.08432708,-0.63151186,0.63711717
39.974176,0.03389706,0.49914767,-0.00994096,0.98195973,0.04383802,-0.48281206,0.48479816
39.994048,0.04234874,0.49866859,0.02696148,0.87384877,0.01538726,-0.37518018,0.37549558
40.014124,0.05078537,0.49808339,-0.01081390,1.05500851,0.06159927,-0.55692512,0.56032139
40.034318,0.05920396,0.49739229,0.04629040,0.83711683,0.01291356,-0.33972454,0.33996989
40.053807,0.06760152,0.49659552,0.04413658,0.87739671,0.02346494,-0.38080119,0.38152346
40.074461,0.07597505,0.49569338,-0.00883272,1.14604704,0.08480777,-0.65035366,0.65585992
40.094630,0.08432159,0.49468618,0.04000319,1.00094927,0.04431840,-0.50626309,0.50819921
40.114472,0.09263817,0.49357427,0.08101885,0.87568854,0.01161932,-0.38211427,0.38229089
40.134386,0.10092184,0.49235806,0.04156636,1.06703297,0.05935548,-0.57467491,0.57773205
40.154276,0.10916965,0.49103798,0.09160997,0.88603143,0.01755968,-0.39499345,0.39538357
40.174225,0.11737868,0.48961449,0.11144710,0.83568300,0.00593158,-0.34606851,0.34611934
40.194269,0.12554600,0.48808811,0.06470739,1.05113476,0.06083861,-0.56304665,0.56632399
40.214378,0.13366871,0.48645936,0.12181087,0.83696418,0.01185784,-0.35050482,0.35070534
40.234355,0.14174393,0.48472884,0.11997646,0.87964609,0.02176747,-0.39491725,0.39551669
40.254408,0.14976880,0.48289716,0.06785073,1.14803780,0.08191807,-0.66514064,0.67016613
40.274704,0.15774044,0.48096497,0.11763282,1.00203569,0.04010762,-0.52107072,0.52261201
40.294416,0.16565605,0.47893295,0.15994883,0.87289527,0.00570722,-0.39396232,0.39400365
40.314355,0.17351280,0.47680182,0.12138535,1.06286533,0.05212745,-0.58606351,0.58837718
40.334380,0.18130790,0.47457235,0.17243577,0.87930888,0.00887213,-0.40473653,0.40483376
40.354215,0.18903858,0.47224533,0.19197104,0.82977050,-0.00293246,-0.35752517,0.35753720
40.374214,0.19670209,0.46982158,0.14422586,1.04820898,0.05247623,-0.57838740,0.58076306
40.394177,0.20429572,0.46730196,0.20104404,0.83535331,0.00325168,-0.36805135,0.36806571
40.414313,0.21181677,0.46468737,0.20199521,0.86437184,0.00982156,-0.39968447,0.39980512
40.434379,0.21926256,0.46197874,0.14910609,1.12813434,0.07015647,-0.66615560,0.66983969
40.454639,0.22663044,0.45917703,0.19864560,0.97384553,0.02798484,-0.51466850,0.51542877
40.474830,0.23391780,0.45628323,0.23691167,0.85500269,-0.00299387,-0.39871946,0.39873070
40.494342,0.24112206,0.45329838,0.19754816,1.03807109,0.04357390,-0.58477271,0.58639390
40.514386,0.24824064,0.45022353,0.25326498,0.82439124,-0.00502434,-0.37416771,0.37420145
40.534318,0.25527103,0.44705978,0.25577603,0.84133614,-0.00050500,-0.39427636,0.39427669
40.554425,0.26221072,0.44380825,0.20168059,1.10028314,0.06053013,-0.65647489,0.65925957
40.574272,0.26905724,0.44047010,0.25256112,0.93146473,0.01649612,-0.49099463,0.49127167
40.594110,0.27580817,0.43704650,0.28238472,0.84438529,-0.00657655,-0.40733879,0.40739188
40.614289,0.28246111,0.43353869,0.24107989,1.03061686,0.04138122,-0.59707817,0.59851044
40.634276,0.28901369,0.42994790,0.30266304,0.78531818,-0.01364935,-0.35537028,0.35563232
40.654309,0.29546359,0.42627541,0.29875571,0.81827679,-0.00329212,-0.39200138,0.39201520
40.674486,0.30180851,0.42252253,0.23936172,1.09355046,0.06244679,-0.67102793,0.67392736
40.694375,0.30804620,0.41869059,0.28835610,0.93185709,0.01969010,-0.51316650,0.51354411
40.714119,0.31417444,0.41478094,0.32518038,0.81236396,-0.01100594,-0.39758302,0.39773533
40.734270,0.32019105,0.41079499,0.28315997,0.99747855,0.03703108,-0.58668356,0.58785109
40.754243,0.32609391,0.40673414,0.34364835,0.75439714,-0.01755444,-0.34766300,0.34810590
40.774307,0.33188090,0.40259984,0.33826498,0.79139738,-0.00638408,-0.38879754,0.38884995
40.794224,0.33754998,0.39839356,0.40050731,0.55765304,-0.06295733,-0.15925948,0.17125189
40.814215,0.34309913,0.39411679,0.38757752,0.63561094,-0.04447839,-0.24149415,0.24555601
